AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000073168.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.93	37.88	454	WP_000073168	ref|WP_000073168.1|	262	3	15	467	472	9	443	449	0	702	58.15	BFirmic_B_WP_000073168.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001278149.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus cereus group	86661	Bacteria>Firmicutes	55.93	37.44	454	WP_001278149	ref|WP_001278149.1|	264	3	15	467	472	9	443	453	0	709	58.15	BFirmic_Bcereus_WP_001278149.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286145.1	CCP29195.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	56.14	38.11	454	WP_001286145	ref|WP_001286145.1|	261	3	15	467	472	9	443	453	0	705	58.37	BFirmic_Bcereus_WP_001286145.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286146.1	CCP29195.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	56.14	38.11	454	WP_001286146	ref|WP_001286146.1|	261	3	15	467	472	9	443	453	0	705	58.37	BFirmic_Bcereus_WP_001286146.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286147.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	56.14	37.88	454	WP_001286147	ref|WP_001286147.1|	262	3	15	467	472	9	443	449	0	703	58.37	BFirmic_B_WP_001286147.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286148.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	56.14	37.88	454	WP_001286148	ref|WP_001286148.1|	262	3	15	467	472	9	443	453	0	706	58.37	BFirmic_B_WP_001286148.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286149.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	56.14	37.88	454	WP_001286149	ref|WP_001286149.1|	262	3	15	467	472	9	443	453	0	704	58.37	BFirmic_B_WP_001286149.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286239.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	56.14	37.88	454	WP_001286239	ref|WP_001286239.1|	262	3	15	467	472	9	443	449	0	703	58.37	BFirmic_B_WP_001286239.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286240.1	CCP29195.1	replicative DNA helicase, partial [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	55.51	38.03	447	WP_001286240	ref|WP_001286240.1|	257	3	15	460	472	9	436	436	0	691	58.61	BFirmic_Bcereus_WP_001286240.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286241.1	CCP29195.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	56.14	37.88	454	WP_001286241	ref|WP_001286241.1|	262	3	15	467	472	9	443	449	0	703	58.37	BFirmic_B_WP_001286241.1	BChlamy_Ctrachomatis_CCP29195.1	1.804	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
