AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000073168.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.3	41.41	454	WP_000073168	ref|WP_000073168.1|	258	2	20	473	506	3	448	449	0	687	64.98	BFirmic_B_WP_000073168.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001278149.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus cereus group	86661	Bacteria>Firmicutes	57.91	41.76	455	WP_001278149	ref|WP_001278149.1|	257	2	20	474	506	3	449	453	0	697	64.4	BFirmic_Bcereus_WP_001278149.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286145.1	AEA21998.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	58.3	41.76	455	WP_001286145	ref|WP_001286145.1|	257	2	20	474	506	3	449	453	0	690	64.84	BFirmic_Bcereus_WP_001286145.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286146.1	AEA21998.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	58.3	41.76	455	WP_001286146	ref|WP_001286146.1|	257	2	20	474	506	3	449	453	0	690	64.84	BFirmic_Bcereus_WP_001286146.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286147.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.5	41.63	454	WP_001286147	ref|WP_001286147.1|	257	2	20	473	506	3	448	449	0	689	65.2	BFirmic_B_WP_001286147.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286148.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.3	41.54	455	WP_001286148	ref|WP_001286148.1|	258	2	20	474	506	3	449	453	0	693	64.84	BFirmic_B_WP_001286148.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286149.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.3	41.54	455	WP_001286149	ref|WP_001286149.1|	258	2	20	474	506	3	449	453	0	691	64.84	BFirmic_B_WP_001286149.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286239.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	58.5	41.63	454	WP_001286239	ref|WP_001286239.1|	257	2	20	473	506	3	448	449	0	689	65.2	BFirmic_B_WP_001286239.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286240.1	AEA21998.1	replicative DNA helicase, partial [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	57.7	42.08	442	WP_001286240	ref|WP_001286240.1|	248	2	20	461	506	3	436	436	0	678	66.06	BFirmic_Bcereus_WP_001286240.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286241.1	AEA21998.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	58.5	41.63	454	WP_001286241	ref|WP_001286241.1|	257	2	20	473	506	3	448	449	0	690	65.2	BFirmic_B_WP_001286241.1	BBacter_Pdenticola_AEA21998.1	1.874	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
