AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000073168.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	54.65	39.07	471	WP_000073168	ref|WP_000073168.1|	256	5	24	493	494	8	448	449	0	686	57.32	BFirmic_B_WP_000073168.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001278149.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus cereus group	86661	Bacteria>Firmicutes	54.65	39.62	472	WP_001278149	ref|WP_001278149.1|	254	5	24	494	494	8	449	453	0	693	57.2	BFirmic_Bcereus_WP_001278149.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286145.1	AFB29102.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	55.26	39.41	472	WP_001286145	ref|WP_001286145.1|	255	5	24	494	494	8	449	453	0	689	57.84	BFirmic_Bcereus_WP_001286145.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286146.1	AFB29102.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	55.06	39.2	472	WP_001286146	ref|WP_001286146.1|	256	5	24	494	494	8	449	453	0	688	57.63	BFirmic_Bcereus_WP_001286146.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286147.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	54.86	39.28	471	WP_001286147	ref|WP_001286147.1|	255	5	24	493	494	8	448	449	0	688	57.54	BFirmic_B_WP_001286147.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286148.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	38.98	472	WP_001286148	ref|WP_001286148.1|	257	5	24	494	494	8	449	453	0	691	57.63	BFirmic_B_WP_001286148.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286149.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	38.98	472	WP_001286149	ref|WP_001286149.1|	257	5	24	494	494	8	449	453	0	689	57.63	BFirmic_B_WP_001286149.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286239.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	54.86	39.28	471	WP_001286239	ref|WP_001286239.1|	255	5	24	493	494	8	448	449	0	687	57.54	BFirmic_B_WP_001286239.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286241.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	54.86	39.28	471	WP_001286241	ref|WP_001286241.1|	255	5	24	493	494	8	448	449	0	688	57.54	BFirmic_B_WP_001286241.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286242.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	39.2	472	WP_001286242	ref|WP_001286242.1|	256	5	24	494	494	8	449	453	0	690	57.63	BFirmic_B_WP_001286242.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286243.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillaceae]	Bacillus	1386	Bacteria>Firmicutes	54.86	39.28	471	WP_001286243	ref|WP_001286243.1|	255	5	24	493	494	8	448	449	0	687	57.54	BFirmic_B_WP_001286243.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286244.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	38.98	472	WP_001286244	ref|WP_001286244.1|	257	5	24	494	494	8	449	453	0	691	57.63	BFirmic_B_WP_001286244.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002016457.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	39.2	472	WP_002016457	ref|WP_002016457.1|	256	5	24	494	494	8	449	453	0	690	57.63	BFirmic_B_WP_002016457.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002089943.1	AFB29102.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	55.06	39.2	472	WP_002089943	ref|WP_002089943.1|	256	5	24	494	494	8	449	453	0	689	57.63	BFirmic_Bcereus_WP_002089943.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002113222.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	55.06	39.2	472	WP_002113222	ref|WP_002113222.1|	256	5	24	494	494	8	449	453	0	689	57.63	BFirmic_B_WP_002113222.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002123579.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	55.06	39.2	472	WP_002123579	ref|WP_002123579.1|	256	5	24	494	494	8	449	453	0	689	57.63	BFirmic_B_WP_002123579.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002144569.1	AFB29102.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	55.06	38.98	472	WP_002144569	ref|WP_002144569.1|	257	5	24	494	494	8	449	453	0	688	57.63	BFirmic_Bcereus_WP_002144569.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002174501.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	55.06	38.98	472	WP_002174501	ref|WP_002174501.1|	257	5	24	494	494	8	449	453	0	691	57.63	BFirmic_B_WP_002174501.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002726561.1	AFB29102.1	replicative DNA helicase [Phaeospirillum molischianum]	Phaeospirillum molischianum	1083	Bacteria>Proteobacteria	66.8	49.4	502	WP_002726561	ref|WP_002726561.1|	241	4	6	494	494	1	502	505	0	688	65.74	BProteo_Pmolischianum_WP_002726561.1	BProteo_Rrickettsii_AFB29102.1	9.9	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002963606.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Brucella]	Brucella	234	Bacteria>Proteobacteria	62.96	43.03	495	WP_002963606	ref|WP_002963606.1|	275	3	7	494	494	4	498	501	0	697	62.83	BProteo_B_WP_002963606.1	BProteo_Rrickettsii_AFB29102.1	2.243	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003177980.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	53.85	38.85	471	WP_003177980	ref|WP_003177980.1|	257	5	24	493	494	8	448	454	0	687	56.48	BFirmic_B_WP_003177980.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003202566.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	54.86	39.62	472	WP_003202566	ref|WP_003202566.1|	254	5	24	494	494	8	449	453	0	697	57.42	BFirmic_B_WP_003202566.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003219149.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	53.44	39.28	471	WP_003219149	ref|WP_003219149.1|	255	5	24	493	494	8	448	454	0	686	56.05	BFirmic_B_WP_003219149.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003253846.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Bacillaceae]	Parageobacillus thermoglucosidasius	1426	Bacteria>Firmicutes	54.45	37.34	474	WP_003253846	ref|WP_003253846.1|	266	5	22	494	494	6	449	454	0	693	56.75	BFirmic_Pthermoglucosidasius_WP_003253846.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003329743.1	AFB29102.1	replicative DNA helicase [Bacillus azotoformans]	Bacillus azotoformans	1454	Bacteria>Firmicutes	54.25	38.98	472	WP_003329743	ref|WP_003329743.1|	257	6	24	494	494	8	449	451	0	693	56.78	BFirmic_Bazotoformans_WP_003329743.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003347045.1	AFB29102.1	replicative DNA helicase [Bacillus methanolicus]	Bacillus methanolicus	1471	Bacteria>Firmicutes	54.45	39.49	471	WP_003347045	ref|WP_003347045.1|	254	5	24	493	494	8	448	454	0	697	57.11	BFirmic_Bmethanolicus_WP_003347045.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003351598.1	AFB29102.1	replicative DNA helicase [Bacillus methanolicus]	Bacillus methanolicus	1471	Bacteria>Firmicutes	53.64	39.41	472	WP_003351598	ref|WP_003351598.1|	255	5	24	494	494	8	449	454	0	694	56.14	BFirmic_Bmethanolicus_WP_003351598.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003353446.1	AFB29102.1	replicative DNA helicase [Bacillus smithii]	Bacillus smithii	1479	Bacteria>Firmicutes	52.84	38.35	472	WP_003353446	ref|WP_003353446.1|	260	5	24	494	494	8	449	454	0	699	55.3	BFirmic_Bsmithii_WP_003353446.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003388825.1	AFB29102.1	replicative DNA helicase [Brevibacillus borstelensis]	Brevibacillus borstelensis	45462	Bacteria>Firmicutes	55.27	38.51	470	WP_003388825	ref|WP_003388825.1|	259	4	24	493	494	8	447	449	0	694	58.09	BFirmic_Bborstelensis_WP_003388825.1	BProteo_Rrickettsii_AFB29102.1	6.24	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003397564.1	AFB29102.1	replicative DNA helicase [Anoxybacillus flavithermus]	Anoxybacillus	150247	Bacteria>Firmicutes	54.45	39.2	472	WP_003397564	ref|WP_003397564.1|	256	5	24	494	494	8	449	454	0	700	56.99	BFirmic_A_WP_003397564.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003473127.1	AFB29102.1	replicative DNA helicase [Gracilibacillus halophilus]	Gracilibacillus halophilus	470864	Bacteria>Firmicutes	56.28	39.83	472	WP_003473127	ref|WP_003473127.1|	253	5	24	494	494	8	449	453	0	688	58.9	BFirmic_Ghalophilus_WP_003473127.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003531702.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Rhizobiales]	Sinorhizobium	28105	Bacteria>Proteobacteria	64.78	44	500	WP_003531702	ref|WP_003531702.1|	269	4	1	494	494	3	497	499	0	692	64	BProteo_S_WP_003531702.1	BProteo_Rrickettsii_AFB29102.1	2.243	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003718135.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Listeria]	Listeria	1637	Bacteria>Firmicutes	53.24	37.58	471	WP_003718135	ref|WP_003718135.1|	263	5	24	493	494	8	448	450	0	689	55.84	BFirmic_L_WP_003718135.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003721677.1	AFB29102.1	MULTISPECIES: replicative DNA helicase [Listeria]	Listeria	1637	Bacteria>Firmicutes	53.04	37.58	471	WP_003721677	ref|WP_003721677.1|;ref|NP_463587.1|	263	5	24	493	494	8	448	450	0	687	55.63	BFirmic_L_WP_003721677.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003740076.1	AFB29102.1	replicative DNA helicase [Listeria monocytogenes]	Listeria monocytogenes	1639	Bacteria>Firmicutes	53.04	37.58	471	WP_003740076	ref|WP_003740076.1|	263	5	24	493	494	8	448	450	0	686	55.63	BFirmic_Lmonocytogenes_WP_003740076.1	BProteo_Rrickettsii_AFB29102.1	1.465	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
