AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000073168.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.45	46.19	446	WP_000073168	ref|WP_000073168.1|	234	4	13	458	462	9	448	449	0	710	68.83	BFirmic_B_WP_000073168.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001278149.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus cereus group	86661	Bacteria>Firmicutes	67.1	46.7	454	WP_001278149	ref|WP_001278149.1|	236	4	6	459	462	2	449	453	0	718	68.28	BFirmic_Bcereus_WP_001278149.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286145.1	SEG61667.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	66.89	46.76	447	WP_001286145	ref|WP_001286145.1|	232	4	13	459	462	9	449	453	0	713	69.13	BFirmic_Bcereus_WP_001286145.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286146.1	SEG61667.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	66.89	46.76	447	WP_001286146	ref|WP_001286146.1|	232	4	13	459	462	9	449	453	0	713	69.13	BFirmic_Bcereus_WP_001286146.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286147.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.67	46.41	446	WP_001286147	ref|WP_001286147.1|	233	4	13	458	462	9	448	449	0	711	69.06	BFirmic_B_WP_001286147.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286148.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.66	46.53	447	WP_001286148	ref|WP_001286148.1|	233	4	13	459	462	9	449	453	0	715	68.9	BFirmic_B_WP_001286148.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286149.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.66	46.76	447	WP_001286149	ref|WP_001286149.1|	232	4	13	459	462	9	449	453	0	713	68.9	BFirmic_B_WP_001286149.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286239.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	66.67	46.41	446	WP_001286239	ref|WP_001286239.1|	233	4	13	458	462	9	448	449	0	711	69.06	BFirmic_B_WP_001286239.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286241.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.67	46.41	446	WP_001286241	ref|WP_001286241.1|	233	4	13	458	462	9	448	449	0	711	69.06	BFirmic_B_WP_001286241.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286242.1	SEG61667.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	66.66	46.31	447	WP_001286242	ref|WP_001286242.1|	234	4	13	459	462	9	449	453	0	713	68.9	BFirmic_B_WP_001286242.1	SEG61667.1	1.777	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
