AccNum	Query	STitle	Species	TaxID	Lineage	PcPositive	PcIdentity	AlnLength	SAccNum	SAllSeqID	Mismatch	GapOpen	QStart	QEnd	QLength	SStart	SEnd	SLength	EValue	BitScore	PcPosOrig	Name	QueryName	ClusterID	DomArch.Pfam	DomArch.SMART	DomArch.Phobius	DomArch.Gene3D	DomArch.TMHMM	DomArch.SignalP_GRAM_POSITIVE	DomArch.SUPERFAMILY	DomArch.MobiDBLite	DomArch.TIGRFAM
WP_000073168.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_000073168	ref|WP_000073168.1|	252	3	15	456	456	12	445	449	0	627	63.21	BFirmic_B_WP_000073168.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001278149.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus cereus group	86661	Bacteria>Firmicutes	61.18	41.76	443	WP_001278149	ref|WP_001278149.1|	248	3	15	456	456	12	445	453	0	635	62.98	BFirmic_Bcereus_WP_001278149.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286145.1	ABF85934.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	61.41	40.86	443	WP_001286145	ref|WP_001286145.1|	252	3	15	456	456	12	445	453	0	628	63.21	BFirmic_Bcereus_WP_001286145.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286146.1	ABF85934.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	61.41	40.86	443	WP_001286146	ref|WP_001286146.1|	252	3	15	456	456	12	445	453	0	628	63.21	BFirmic_Bcereus_WP_001286146.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286147.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_001286147	ref|WP_001286147.1|	252	3	15	456	456	12	445	449	0	628	63.21	BFirmic_B_WP_001286147.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286148.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	41.31	443	WP_001286148	ref|WP_001286148.1|	250	3	15	456	456	12	445	453	0	631	63.21	BFirmic_B_WP_001286148.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286149.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	41.53	443	WP_001286149	ref|WP_001286149.1|	249	3	15	456	456	12	445	453	0	629	63.21	BFirmic_B_WP_001286149.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286239.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	61.41	41.08	443	WP_001286239	ref|WP_001286239.1|	251	3	15	456	456	12	445	449	0	627	63.21	BFirmic_B_WP_001286239.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286241.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_001286241	ref|WP_001286241.1|	252	3	15	456	456	12	445	449	0	628	63.21	BFirmic_B_WP_001286241.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286242.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_001286242	ref|WP_001286242.1|	252	3	15	456	456	12	445	453	0	630	63.21	BFirmic_B_WP_001286242.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286243.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillaceae]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.63	443	WP_001286243	ref|WP_001286243.1|	253	3	15	456	456	12	445	449	0	628	63.21	BFirmic_B_WP_001286243.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_001286244.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	41.31	443	WP_001286244	ref|WP_001286244.1|	250	3	15	456	456	12	445	453	0	632	63.21	BFirmic_B_WP_001286244.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002016457.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_002016457	ref|WP_002016457.1|	252	3	15	456	456	12	445	453	0	629	63.21	BFirmic_B_WP_002016457.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002089943.1	ABF85934.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	61.41	40.86	443	WP_002089943	ref|WP_002089943.1|	252	3	15	456	456	12	445	453	0	629	63.21	BFirmic_Bcereus_WP_002089943.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002113222.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_002113222	ref|WP_002113222.1|	252	3	15	456	456	12	445	453	0	628	63.21	BFirmic_B_WP_002113222.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002123579.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus cereus group]	Bacillus	1386	Bacteria>Firmicutes	61.41	40.86	443	WP_002123579	ref|WP_002123579.1|	252	3	15	456	456	12	445	453	0	629	63.21	BFirmic_B_WP_002123579.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002144569.1	ABF85934.1	replicative DNA helicase [Bacillus cereus]	Bacillus cereus	1396	Bacteria>Firmicutes	61.41	40.86	443	WP_002144569	ref|WP_002144569.1|	252	3	15	456	456	12	445	453	0	628	63.21	BFirmic_Bcereus_WP_002144569.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002174501.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Bacillus]	Bacillus	1386	Bacteria>Firmicutes	61.41	41.08	443	WP_002174501	ref|WP_002174501.1|	251	3	15	456	456	12	445	453	0	632	63.21	BFirmic_B_WP_002174501.1	BProteo_Mxanthus_ABF85934.1	1.767	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_002691651.1	ABF85934.1	replicative DNA helicase [Beggiatoa alba]	Beggiatoa alba	1022	Bacteria>Proteobacteria	59.87	43.57	443	WP_002691651	ref|WP_002691651.1|	239	3	15	454	456	28	462	470	0	629	61.63	BProteo_Balba_WP_002691651.1	BProteo_Mxanthus_ABF85934.1	17.2	DnaB+DnaB_C	AAA_5	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
WP_003095622.1	ABF85934.1	MULTISPECIES: replicative DNA helicase [Pseudomonas]	Pseudomonas	286	Bacteria>Proteobacteria	61.4	41.57	445	WP_003095622	ref|WP_003095622.1|	249	4	15	456	456	22	458	464	0	623	62.92	BProteo_P_WP_003095622.1	BProteo_Mxanthus_ABF85934.1	2.69	DnaB+DnaB_C	""	""	DNAb Helicase Chain A+P-loop containing nucleotide triphosphate hydrolases			N-terminal domain of DnaB helicase+P-loop containing nucleoside triphosphate hydrolases	""	DnaB
